date,open,high,low,close,volume,yyyymmdd,HHMM,date_time
2024-01-01 00:00:00+05:30,1598.95,1611.4,1591.8,1598.85,1341121,20240101,0000,20240101_0000
2024-01-02 00:00:00+05:30,1594.1,1598.25,1570.0,1575.6,1227193,20240102,0000,20240102_0000
2024-01-03 00:00:00+05:30,1575.5,1604.95,1558.0,1601.15,2620296,20240103,0000,20240103_0000
2024-01-04 00:00:00+05:30,1593.0,1655.0,1593.0,1648.55,4271262,20240104,0000,20240104_0000
2024-01-05 00:00:00+05:30,1654.0,1654.0,1629.0,1643.2,2294140,20240105,0000,20240105_0000
2024-01-08 00:00:00+05:30,1633.0,1650.05,1622.0,1627.1,1791003,20240108,0000,20240108_0000
2024-01-09 00:00:00+05:30,1631.95,1643.9,1621.0,1625.1,1619091,20240109,0000,20240109_0000
2024-01-10 00:00:00+05:30,1620.0,1642.75,1620.0,1640.15,1629958,20240110,0000,20240110_0000
2024-01-11 00:00:00+05:30,1643.95,1668.2,1642.55,1657.85,1914421,20240111,0000,20240111_0000
2024-01-12 00:00:00+05:30,1657.85,1677.85,1647.4,1674.0,2161848,20240112,0000,20240112_0000
2024-01-15 00:00:00+05:30,1684.8,1694.5,1668.05,1688.85,2930339,20240115,0000,20240115_0000
2024-01-16 00:00:00+05:30,1688.85,1691.75,1663.05,1667.05,1316138,20240116,0000,20240116_0000
2024-01-17 00:00:00+05:30,1650.0,1677.05,1631.85,1643.9,6683398,20240117,0000,20240117_0000
2024-01-18 00:00:00+05:30,1634.95,1639.6,1595.1,1612.9,3557256,20240118,0000,20240118_0000
2024-01-19 00:00:00+05:30,1622.7,1631.75,1550.2,1561.1,10982524,20240119,0000,20240119_0000
2024-01-20 00:00:00+05:30,1570.0,1571.9,1530.0,1535.35,3158588,20240120,0000,20240120_0000
2024-01-23 00:00:00+05:30,1535.0,1547.9,1428.05,1441.7,10097057,20240123,0000,20240123_0000
2024-01-24 00:00:00+05:30,1459.95,1495.8,1442.0,1490.85,9155544,20240124,0000,20240124_0000
2024-01-25 00:00:00+05:30,1490.0,1543.95,1488.6,1512.0,8118578,20240125,0000,20240125_0000
2024-01-29 00:00:00+05:30,1523.0,1537.75,1515.35,1526.8,3058020,20240129,0000,20240129_0000
2024-01-30 00:00:00+05:30,1530.0,1544.45,1510.05,1519.9,1721705,20240130,0000,20240130_0000
2024-01-31 00:00:00+05:30,1519.2,1548.0,1507.15,1534.05,3867886,20240131,0000,20240131_0000
2024-02-01 00:00:00+05:30,1537.75,1547.55,1523.55,1541.15,2240634,20240201,0000,20240201_0000
2024-02-02 00:00:00+05:30,1551.0,1564.85,1529.55,1533.75,3554450,20240202,0000,20240202_0000
2024-02-05 00:00:00+05:30,1532.75,1550.0,1521.8,1537.8,2624023,20240205,0000,20240205_0000
2024-02-06 00:00:00+05:30,1550.0,1550.45,1504.15,1511.4,3312270,20240206,0000,20240206_0000
2024-02-07 00:00:00+05:30,1522.4,1522.4,1492.2,1515.35,4066189,20240207,0000,20240207_0000
2024-02-08 00:00:00+05:30,1522.7,1540.95,1470.0,1477.3,2931291,20240208,0000,20240208_0000
2024-02-09 00:00:00+05:30,1480.25,1491.4,1462.65,1486.25,2388841,20240209,0000,20240209_0000
2024-02-12 00:00:00+05:30,1488.2,1497.0,1442.15,1447.15,2821957,20240212,0000,20240212_0000
2024-02-13 00:00:00+05:30,1452.4,1476.25,1430.65,1463.9,4601482,20240213,0000,20240213_0000
2024-02-14 00:00:00+05:30,1450.05,1494.5,1435.95,1481.5,4208176,20240214,0000,20240214_0000
2024-02-15 00:00:00+05:30,1491.0,1492.85,1460.3,1476.95,1906763,20240215,0000,20240215_0000
2024-02-16 00:00:00+05:30,1485.95,1506.5,1471.0,1493.65,1844045,20240216,0000,20240216_0000
2024-02-19 00:00:00+05:30,1499.9,1502.8,1477.0,1483.6,1209609,20240219,0000,20240219_0000
2024-02-20 00:00:00+05:30,1489.0,1508.0,1475.05,1504.2,2390096,20240220,0000,20240220_0000
2024-02-21 00:00:00+05:30,1520.0,1526.8,1502.5,1517.25,5259113,20240221,0000,20240221_0000
2024-02-22 00:00:00+05:30,1517.25,1520.0,1463.5,1489.15,4969478,20240222,0000,20240222_0000
2024-02-23 00:00:00+05:30,1498.45,1504.9,1475.05,1480.3,2557861,20240223,0000,20240223_0000
