date,open,high,low,close,volume,yyyymmdd,HHMM,date_time
2024-01-01 00:00:00+05:30,1031.95,1031.95,1007.0,1013.05,3804406,20240101,0000,20240101_0000
2024-01-02 00:00:00+05:30,1017.4,1025.45,1016.0,1021.7,6865791,20240102,0000,20240102_0000
2024-01-03 00:00:00+05:30,1031.95,1037.0,1021.35,1035.2,3604276,20240103,0000,20240103_0000
2024-01-04 00:00:00+05:30,1035.25,1058.8,1027.55,1047.9,4664043,20240104,0000,20240104_0000
2024-01-05 00:00:00+05:30,1053.8,1063.65,1038.95,1046.6,4008221,20240105,0000,20240105_0000
2024-01-08 00:00:00+05:30,1050.0,1059.0,1045.25,1049.05,4489695,20240108,0000,20240108_0000
2024-01-09 00:00:00+05:30,1057.0,1067.9,1048.05,1064.5,3371125,20240109,0000,20240109_0000
2024-01-10 00:00:00+05:30,1066.95,1073.3,1055.3,1062.7,3111573,20240110,0000,20240110_0000
2024-01-11 00:00:00+05:30,1065.75,1073.9,1057.35,1062.85,2604325,20240111,0000,20240111_0000
2024-01-12 00:00:00+05:30,1058.1,1078.55,1051.6,1076.35,3394013,20240112,0000,20240112_0000
2024-01-15 00:00:00+05:30,1078.05,1104.7,1074.55,1102.4,3312897,20240115,0000,20240115_0000
2024-01-16 00:00:00+05:30,1107.0,1117.0,1093.0,1095.9,5025540,20240116,0000,20240116_0000
2024-01-17 00:00:00+05:30,1092.0,1108.95,1078.8,1085.25,4568700,20240117,0000,20240117_0000
2024-01-18 00:00:00+05:30,1075.2,1096.0,1075.2,1087.05,4407330,20240118,0000,20240118_0000
2024-01-19 00:00:00+05:30,1091.0,1136.35,1089.8,1125.0,11753391,20240119,0000,20240119_0000
2024-01-20 00:00:00+05:30,1128.05,1139.25,1118.75,1123.75,1919442,20240120,0000,20240120_0000
2024-01-23 00:00:00+05:30,1145.0,1172.55,1135.0,1158.0,18194595,20240123,0000,20240123_0000
2024-01-24 00:00:00+05:30,1140.1,1194.0,1140.1,1189.95,9546592,20240124,0000,20240124_0000
2024-01-25 00:00:00+05:30,1186.0,1200.65,1157.05,1160.55,11424697,20240125,0000,20240125_0000
2024-01-29 00:00:00+05:30,1158.0,1169.75,1158.0,1162.15,4015858,20240129,0000,20240129_0000
2024-01-30 00:00:00+05:30,1162.15,1180.85,1154.55,1158.65,3902023,20240130,0000,20240130_0000
2024-01-31 00:00:00+05:30,1159.0,1175.05,1146.2,1170.7,5981966,20240131,0000,20240131_0000
2024-02-01 00:00:00+05:30,1165.05,1170.2,1148.95,1151.2,3606209,20240201,0000,20240201_0000
2024-02-02 00:00:00+05:30,1155.0,1175.2,1145.3,1150.8,4969983,20240202,0000,20240202_0000
2024-02-05 00:00:00+05:30,1154.35,1159.65,1110.0,1113.55,7809331,20240205,0000,20240205_0000
2024-02-06 00:00:00+05:30,1125.0,1156.1,1123.0,1134.05,9863065,20240206,0000,20240206_0000
2024-02-07 00:00:00+05:30,1138.8,1148.25,1131.8,1134.3,2770694,20240207,0000,20240207_0000
2024-02-08 00:00:00+05:30,1144.4,1146.5,1116.2,1142.15,6519392,20240208,0000,20240208_0000
2024-02-09 00:00:00+05:30,1145.95,1145.95,1116.25,1120.25,4203171,20240209,0000,20240209_0000
2024-02-12 00:00:00+05:30,1122.9,1129.0,1111.3,1118.7,3887976,20240212,0000,20240212_0000
2024-02-13 00:00:00+05:30,1111.0,1125.0,1103.8,1117.85,3211554,20240213,0000,20240213_0000
2024-02-14 00:00:00+05:30,1110.0,1121.15,1104.7,1115.85,4653070,20240214,0000,20240214_0000
2024-02-15 00:00:00+05:30,1122.3,1131.45,1109.4,1120.7,5056712,20240215,0000,20240215_0000
2024-02-16 00:00:00+05:30,1124.0,1127.05,1116.85,1120.0,3091952,20240216,0000,20240216_0000
2024-02-19 00:00:00+05:30,1121.05,1145.0,1118.35,1142.2,4711035,20240219,0000,20240219_0000
2024-02-20 00:00:00+05:30,1145.0,1151.6,1135.0,1143.95,5397418,20240220,0000,20240220_0000
2024-02-21 00:00:00+05:30,1155.0,1159.15,1132.6,1139.9,4570259,20240221,0000,20240221_0000
2024-02-22 00:00:00+05:30,1137.6,1138.75,1097.65,1135.55,8642368,20240222,0000,20240222_0000
2024-02-23 00:00:00+05:30,1127.0,1131.85,1115.3,1125.75,6709844,20240223,0000,20240223_0000
